invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Revenue,Total_profit,Revenue_per_Unit,Profit_Category
189,WALM078,Del Rio,Home and lifestyle,74.07,1.0,10/02/19,12:50:00,Ewallet,9.9,0.33,74.07,24.443099999999998,74.07,Low Profit
190,WALM084,Schertz,Home and lifestyle,69.81,4.0,28/01/19,20:50:00,Credit card,5.9,0.33,279.24,92.14920000000001,69.81,High Profit
191,WALM059,Pflugerville,Home and lifestyle,77.04,3.0,11/02/19,10:39:00,Credit card,7.2,0.33,231.12,76.26960000000001,77.04,High Profit
192,WALM062,Galveston,Fashion accessories,73.52,2.0,15/01/19,13:41:00,Ewallet,4.6,0.33,147.04,48.5232,73.52,High Profit
193,WALM090,Brownwood,Food and beverages,87.8,9.0,16/03/19,19:08:00,Cash,9.2,0.33,790.1999999999999,260.76599999999996,87.8,High Profit
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4.0,26/01/19,20:23:00,Ewallet,5.7,0.48,102.2,49.056,25.55,High Profit
195,WALM003,San Antonio,Electronic accessories,32.71,5.0,19/03/19,11:30:00,Credit card,9.9,0.48,163.55,78.504,32.71,High Profit
196,WALM066,Grapevine,Fashion accessories,74.29,1.0,13/01/19,19:30:00,Cash,5.0,0.33,74.29,24.515700000000002,74.29,Low Profit
197,WALM079,La Porte,Health and beauty,43.7,2.0,26/03/19,18:03:00,Cash,4.9,0.33,87.4,28.842000000000002,43.7,Low Profit
198,WALM002,Dallas,Home and lifestyle,25.29,1.0,23/03/19,10:13:00,Ewallet,6.1,0.36,25.29,9.1044,25.29,Low Profit
199,WALM094,Alamo,Health and beauty,41.5,4.0,12/03/19,19:58:00,Credit card,8.2,0.33,166.0,54.78,41.5,High Profit
200,WALM047,Flower Mound,Food and beverages,71.39,5.0,17/02/19,19:57:00,Credit card,5.5,0.48,356.95,171.33599999999998,71.39,High Profit
201,WALM100,Canyon,Sports and travel,19.15,6.0,29/01/19,10:01:00,Credit card,6.8,0.18,114.89999999999999,20.682,19.15,Low Profit
202,WALM005,Fort Worth,Electronic accessories,57.49,4.0,15/03/19,11:57:00,Cash,6.6,0.48,229.96,110.3808,57.49,High Profit
203,WALM086,Rosenberg,Electronic accessories,61.41,7.0,14/01/19,10:02:00,Cash,9.8,0.33,429.87,141.8571,61.410000000000004,High Profit
204,WALM029,Round Rock,Health and beauty,25.9,10.0,06/02/19,14:51:00,Ewallet,8.7,0.48,259.0,124.32,25.9,High Profit
205,WALM065,Texas City,Home and lifestyle,17.77,5.0,15/02/19,12:42:00,Credit card,5.4,0.33,88.85,29.3205,17.77,Low Profit
206,WALM085,Kerrville,Health and beauty,23.03,9.0,03/01/19,12:02:00,Ewallet,7.9,0.33,207.27,68.3991,23.03,High Profit
207,WALM034,College Station,Electronic accessories,66.65,9.0,04/01/19,18:19:00,Credit card,9.7,0.48,599.85,287.928,66.65,High Profit
208,WALM055,Waxahachie,Home and lifestyle,28.53,10.0,18/03/19,17:38:00,Ewallet,7.8,0.33,285.3,94.14900000000002,28.53,High Profit
209,WALM043,Baytown,Fashion accessories,30.37,3.0,28/03/19,13:41:00,Ewallet,5.1,0.48,91.11,43.7328,30.37,High Profit
210,WALM003,San Antonio,Electronic accessories,99.73,9.0,02/03/19,19:42:00,Credit card,6.5,0.48,897.57,430.8336,99.73,High Profit
211,WALM050,Victoria,Electronic accessories,26.23,9.0,25/01/19,20:24:00,Ewallet,5.9,0.48,236.07,113.3136,26.23,High Profit
212,WALM057,Euless,Food and beverages,93.26,9.0,16/01/19,18:08:00,Cash,8.8,0.33,839.34,276.98220000000003,93.26,High Profit
213,WALM088,Cleburne,Home and lifestyle,92.36,5.0,20/03/19,19:17:00,Ewallet,4.9,0.33,461.8,152.394,92.36,High Profit
214,WALM093,Angleton,Sports and travel,46.42,3.0,04/01/19,13:24:00,Credit card,4.4,0.33,139.26,45.955799999999996,46.419999999999995,High Profit
215,WALM065,Texas City,Sports and travel,29.61,7.0,11/03/19,15:53:00,Cash,6.5,0.33,207.26999999999998,68.3991,29.609999999999996,High Profit
216,WALM072,Lancaster,Home and lifestyle,18.28,1.0,22/03/19,15:05:00,Credit card,8.3,0.33,18.28,6.032400000000001,18.28,Low Profit
217,WALM038,Sugar Land,Sports and travel,24.77,5.0,24/03/19,18:27:00,Cash,8.5,0.48,123.85,59.44799999999999,24.77,High Profit
218,WALM081,Friendswood,Electronic accessories,94.64,3.0,21/02/19,16:55:00,Cash,5.5,0.33,283.92,93.6936,94.64,High Profit
219,WALM043,Baytown,Fashion accessories,94.87,8.0,12/02/19,12:58:00,Ewallet,8.7,0.48,758.96,364.3008,94.87,High Profit
220,WALM044,Pharr,Food and beverages,57.34,3.0,10/03/19,18:59:00,Credit card,7.9,0.48,172.02,82.56960000000001,57.34,High Profit
221,WALM002,Dallas,Electronic accessories,45.35,6.0,31/01/19,13:44:00,Ewallet,6.1,0.36,272.1,97.956,45.35,High Profit
222,WALM056,Rowlett,Food and beverages,62.08,7.0,06/03/19,13:46:00,Ewallet,5.4,0.33,434.56,143.4048,62.08,High Profit
223,WALM020,Killeen,Electronic accessories,11.81,5.0,17/02/19,18:06:00,Cash,9.4,0.48,59.050000000000004,28.344,11.81,Low Profit
224,WALM026,Denton,Fashion accessories,12.54,1.0,21/02/19,12:38:00,Cash,8.2,0.48,12.54,6.0192,12.54,Low Profit
225,WALM003,San Antonio,Food and beverages,43.25,2.0,20/03/19,15:56:00,Cash,6.2,0.48,86.5,41.519999999999996,43.25,High Profit
226,WALM067,Haltom City,Sports and travel,87.16,2.0,11/01/19,14:29:00,Credit card,9.7,0.33,174.32,57.5256,87.16,High Profit
227,WALM059,Pflugerville,Health and beauty,69.37,9.0,26/01/19,19:14:00,Ewallet,4.0,0.33,624.33,206.02890000000002,69.37,High Profit
228,WALM068,Burleson,Electronic accessories,37.06,4.0,31/01/19,16:24:00,Ewallet,9.7,0.33,148.24,48.919200000000004,37.06,High Profit
229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,26/02/19,10:52:00,Cash,5.3,0.48,544.2,261.216,90.7,High Profit
230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,11/03/19,12:55:00,Ewallet,7.4,0.33,507.36,167.42880000000002,63.42,High Profit
231,WALM007,Arlington,Fashion accessories,81.37,2.0,26/01/19,19:28:00,Cash,6.5,0.48,162.74,78.1152,81.37,High Profit
232,WALM024,Carrollton,Electronic accessories,10.59,3.0,12/03/19,13:52:00,Credit card,8.7,0.48,31.77,15.2496,10.59,Low Profit
233,WALM059,Pflugerville,Health and beauty,84.09,9.0,11/02/19,10:54:00,Cash,8.0,0.33,756.8100000000001,249.74730000000002,84.09,High Profit
234,WALM045,Missouri City,Fashion accessories,73.82,4.0,21/02/19,18:31:00,Credit card,6.7,0.48,295.28,141.7344,73.82,High Profit
235,WALM069,Rockwall,Health and beauty,51.94,10.0,09/03/19,18:24:00,Ewallet,6.5,0.33,519.4,171.402,51.94,High Profit
236,WALM084,Schertz,Sports and travel,93.14,2.0,20/01/19,18:09:00,Ewallet,4.1,0.33,186.28,61.4724,93.14,High Profit
237,WALM068,Burleson,Health and beauty,17.41,5.0,28/01/19,15:16:00,Credit card,4.9,0.33,87.05,28.7265,17.41,Low Profit
238,WALM023,Midland,Fashion accessories,44.22,5.0,05/03/19,17:07:00,Credit card,8.6,0.48,221.1,106.128,44.22,High Profit
239,WALM040,Edinburg,Electronic accessories,13.22,5.0,02/03/19,19:26:00,Cash,4.3,0.48,66.10000000000001,31.728,13.220000000000002,Low Profit
240,WALM085,Kerrville,Fashion accessories,89.69,1.0,11/01/19,11:20:00,Ewallet,4.9,0.33,89.69,29.5977,89.69,Low Profit
241,WALM009,Plano,Food and beverages,24.94,9.0,11/01/19,16:49:00,Credit card,5.6,0.48,224.46,107.7408,24.94,High Profit
242,WALM100,Canyon,Health and beauty,59.77,2.0,11/03/19,12:01:00,Credit card,5.8,0.18,119.54,21.5172,59.77,Low Profit
243,WALM077,Coppell,Fashion accessories,93.2,2.0,28/02/19,18:37:00,Credit card,6.0,0.33,186.4,61.51200000000001,93.2,High Profit
244,WALM034,College Station,Home and lifestyle,62.65,4.0,05/01/19,11:25:00,Cash,4.2,0.48,250.6,120.288,62.65,High Profit
245,WALM070,Hurst,Home and lifestyle,93.87,8.0,02/02/19,18:42:00,Credit card,8.3,0.33,750.96,247.81680000000003,93.87,High Profit
246,WALM021,McAllen,Home and lifestyle,47.59,8.0,01/01/19,14:47:00,Cash,5.7,0.48,380.72,182.7456,47.59,High Profit
247,WALM044,Pharr,Electronic accessories,81.4,3.0,09/02/19,19:43:00,Cash,4.8,0.48,244.20000000000002,117.21600000000001,81.4,High Profit
248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,23/01/19,14:04:00,Ewallet,6.8,0.33,89.7,29.601000000000003,17.94,Low Profit
249,WALM019,Pasadena,Electronic accessories,77.72,4.0,07/01/19,16:11:00,Credit card,8.8,0.48,310.88,149.2224,77.72,High Profit
250,WALM026,Denton,Food and beverages,73.06,7.0,14/01/19,19:06:00,Credit card,4.2,0.48,511.42,245.4816,73.06,High Profit
251,WALM033,Pearland,Food and beverages,46.55,9.0,02/02/19,15:34:00,Ewallet,6.4,0.48,418.95,201.09599999999998,46.55,High Profit
252,WALM078,Del Rio,Fashion accessories,35.19,10.0,17/03/19,19:06:00,Credit card,8.4,0.33,351.9,116.127,35.19,High Profit
253,WALM066,Grapevine,Sports and travel,14.39,2.0,02/03/19,19:44:00,Credit card,7.2,0.33,28.78,9.4974,14.39,Low Profit
254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,16/03/19,11:22:00,Cash,5.2,0.48,95.0,45.6,23.75,High Profit
255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,06/01/19,11:23:00,Cash,8.9,0.48,471.2,226.176,58.9,High Profit
256,WALM048,Harlingen,Fashion accessories,32.62,4.0,29/01/19,14:12:00,Cash,9.0,0.48,130.48,62.630399999999995,32.62,High Profit
257,WALM067,Haltom City,Electronic accessories,66.35,1.0,31/01/19,10:46:00,Credit card,9.7,0.33,66.35,21.8955,66.35,Low Profit
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,05/02/19,10:16:00,Ewallet,8.7,0.48,155.46,74.6208,25.91,High Profit
259,WALM029,Round Rock,Electronic accessories,32.25,4.0,13/02/19,12:38:00,Ewallet,6.5,0.48,129.0,61.919999999999995,32.25,High Profit
260,WALM100,Canyon,Electronic accessories,65.94,4.0,07/02/19,13:05:00,Credit card,6.9,0.18,263.76,47.4768,65.94,High Profit
261,WALM074,Weslaco,Electronic accessories,75.06,9.0,19/03/19,13:25:00,Cash,6.2,0.33,675.54,222.9282,75.06,High Profit
262,WALM019,Pasadena,Fashion accessories,16.45,4.0,07/03/19,14:53:00,Ewallet,5.6,0.48,65.8,31.583999999999996,16.45,Low Profit
263,WALM022,Mesquite,Fashion accessories,38.3,4.0,13/03/19,19:22:00,Cash,5.7,0.48,153.2,73.53599999999999,38.3,High Profit
264,WALM099,Weatherford,Sports and travel,22.24,10.0,09/02/19,11:00:00,Cash,4.2,0.18,222.39999999999998,40.032,22.24,High Profit
265,WALM095,Big Spring,Sports and travel,54.45,1.0,26/02/19,19:24:00,Ewallet,7.9,0.33,54.45,17.968500000000002,54.45,Low Profit
266,WALM075,San Marcos,Sports and travel,98.4,7.0,12/03/19,12:43:00,Credit card,8.7,0.33,688.8000000000001,227.30400000000003,98.4,High Profit
267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,14/03/19,17:22:00,Credit card,6.9,0.33,141.88,46.8204,35.47,High Profit
268,WALM081,Friendswood,Food and beverages,74.6,10.0,08/01/19,20:55:00,Cash,9.5,0.33,746.0,246.18,74.6,High Profit
269,WALM001,Houston,Home and lifestyle,70.74,4.0,05/01/19,16:05:00,Credit card,4.4,0.36,282.96,101.86559999999999,70.74,High Profit
270,WALM001,Houston,Home and lifestyle,35.54,10.0,04/01/19,13:34:00,Ewallet,7.0,0.36,355.4,127.94399999999999,35.54,High Profit
271,WALM069,Rockwall,Sports and travel,67.43,5.0,06/03/19,18:13:00,Ewallet,6.3,0.33,337.15000000000003,111.25950000000002,67.43,High Profit
272,WALM027,Abilene,Health and beauty,21.12,2.0,03/01/19,19:17:00,Cash,9.7,0.48,42.24,20.2752,21.12,Low Profit
273,WALM094,Alamo,Home and lifestyle,21.54,9.0,07/01/19,11:44:00,Credit card,8.8,0.33,193.85999999999999,63.9738,21.54,High Profit
274,WALM025,Waco,Home and lifestyle,12.03,2.0,27/01/19,15:51:00,Cash,5.1,0.48,24.06,11.548799999999998,12.03,Low Profit
275,WALM042,Bryan,Health and beauty,99.71,6.0,26/02/19,16:52:00,Ewallet,7.9,0.48,598.26,287.16479999999996,99.71,High Profit
276,WALM056,Rowlett,Fashion accessories,47.97,7.0,07/01/19,20:52:00,Cash,6.2,0.33,335.78999999999996,110.8107,47.96999999999999,High Profit
277,WALM027,Abilene,Home and lifestyle,21.82,10.0,07/01/19,17:36:00,Cash,7.1,0.48,218.2,104.73599999999999,21.82,High Profit
278,WALM046,Temple,Fashion accessories,95.42,4.0,02/02/19,13:23:00,Ewallet,6.4,0.48,381.68,183.2064,95.42,High Profit
279,WALM091,Little Elm,Fashion accessories,70.99,10.0,20/03/19,16:28:00,Cash,5.7,0.33,709.9,234.267,70.99,High Profit
280,WALM051,New Braunfels,Sports and travel,44.02,10.0,20/03/19,19:57:00,Credit card,9.6,0.48,440.20000000000005,211.29600000000002,44.02,High Profit
281,WALM073,Seguin,Home and lifestyle,69.96,8.0,15/02/19,17:01:00,Credit card,6.4,0.33,559.68,184.6944,69.96,High Profit
282,WALM036,Allen,Home and lifestyle,37.0,1.0,06/03/19,13:29:00,Credit card,7.9,0.48,37.0,17.759999999999998,37.0,Low Profit
283,WALM097,Alice,Sports and travel,15.34,1.0,06/01/19,11:09:00,Cash,6.5,0.18,15.34,2.7611999999999997,15.34,Low Profit
284,WALM030,Richardson,Health and beauty,99.83,6.0,04/03/19,15:02:00,Ewallet,8.5,0.48,598.98,287.5104,99.83,High Profit
285,WALM079,La Porte,Health and beauty,47.67,4.0,12/03/19,14:21:00,Cash,9.1,0.33,190.68,62.924400000000006,47.67,High Profit
286,WALM052,Mansfield,Health and beauty,66.68,5.0,20/02/19,18:01:00,Cash,7.6,0.57,333.40000000000003,190.038,66.68,High Profit
287,WALM010,Laredo,Home and lifestyle,74.86,1.0,24/03/19,14:49:00,Cash,6.9,0.48,74.86,35.9328,74.86,High Profit
288,WALM079,La Porte,Sports and travel,23.75,9.0,31/01/19,12:02:00,Cash,9.5,0.33,213.75,70.53750000000001,23.75,High Profit
289,WALM094,Alamo,Food and beverages,48.51,7.0,25/01/19,13:30:00,Credit card,5.2,0.33,339.57,112.0581,48.51,High Profit
290,WALM074,Weslaco,Home and lifestyle,94.88,7.0,03/02/19,14:38:00,Cash,4.2,0.33,664.16,219.1728,94.88,High Profit
291,WALM017,McKinney,Electronic accessories,40.3,10.0,24/01/19,17:37:00,Credit card,7.0,0.48,403.0,193.44,40.3,High Profit
292,WALM040,Edinburg,Electronic accessories,27.85,7.0,14/03/19,17:20:00,Ewallet,6.0,0.48,194.95000000000002,93.57600000000001,27.85,High Profit
293,WALM007,Arlington,Electronic accessories,62.48,1.0,18/02/19,20:29:00,Cash,4.7,0.48,62.48,29.990399999999998,62.48,Low Profit
294,WALM015,Grand Prairie,Food and beverages,36.36,2.0,21/01/19,10:00:00,Cash,7.1,0.48,72.72,34.9056,36.36,High Profit
295,WALM023,Midland,Health and beauty,18.11,10.0,13/03/19,11:46:00,Ewallet,5.9,0.48,181.1,86.928,18.11,High Profit
296,WALM014,Amarillo,Electronic accessories,51.92,5.0,03/03/19,13:42:00,Cash,7.5,0.48,259.6,124.608,51.92,High Profit
297,WALM036,Allen,Electronic accessories,28.84,4.0,29/03/19,14:44:00,Cash,6.4,0.48,115.36,55.3728,28.84,High Profit
298,WALM085,Kerrville,Home and lifestyle,78.38,6.0,10/01/19,14:16:00,Ewallet,5.8,0.33,470.28,155.1924,78.38,High Profit
299,WALM095,Big Spring,Home and lifestyle,60.01,4.0,25/01/19,15:54:00,Cash,4.5,0.33,240.04,79.2132,60.01,High Profit
300,WALM017,McKinney,Home and lifestyle,88.61,1.0,19/01/19,10:21:00,Cash,7.7,0.48,88.61,42.532799999999995,88.61,High Profit
301,WALM100,Canyon,Fashion accessories,99.82,2.0,02/01/19,18:09:00,Credit card,6.7,0.18,199.64,35.935199999999995,99.82,High Profit
302,WALM048,Harlingen,Health and beauty,39.01,1.0,12/03/19,16:46:00,Credit card,4.7,0.48,39.01,18.7248,39.01,Low Profit
303,WALM031,Lewisville,Food and beverages,48.61,1.0,25/02/19,15:31:00,Cash,4.4,0.48,48.61,23.3328,48.61,Low Profit
304,WALM026,Denton,Electronic accessories,51.19,4.0,18/03/19,17:15:00,Credit card,4.7,0.48,204.76,98.28479999999999,51.19,High Profit
305,WALM045,Missouri City,Electronic accessories,14.96,8.0,23/02/19,12:29:00,Credit card,8.6,0.48,119.68,57.446400000000004,14.96,High Profit
306,WALM053,Conroe,Electronic accessories,72.2,7.0,26/03/19,20:14:00,Ewallet,4.3,0.21,505.40000000000003,106.134,72.2,High Profit
307,WALM088,Cleburne,Sports and travel,40.23,7.0,30/03/19,13:22:00,Cash,9.6,0.33,281.60999999999996,92.9313,40.23,High Profit
308,WALM066,Grapevine,Home and lifestyle,88.79,8.0,17/02/19,17:09:00,Cash,4.1,0.33,710.32,234.40560000000002,88.79,High Profit
309,WALM033,Pearland,Electronic accessories,26.48,3.0,21/03/19,10:40:00,Ewallet,4.7,0.48,79.44,38.1312,26.48,High Profit
310,WALM012,Garland,Fashion accessories,81.91,2.0,05/03/19,17:43:00,Cash,7.8,0.48,163.82,78.63359999999999,81.91,High Profit
311,WALM036,Allen,Sports and travel,79.93,6.0,31/01/19,14:04:00,Cash,5.5,0.48,479.58000000000004,230.19840000000002,79.93,High Profit
312,WALM076,Huntsville,Fashion accessories,69.33,2.0,05/02/19,19:05:00,Ewallet,9.7,0.33,138.66,45.7578,69.33,High Profit
313,WALM012,Garland,Food and beverages,14.23,5.0,01/02/19,10:08:00,Credit card,4.4,0.48,71.15,34.152,14.23,Low Profit
314,WALM026,Denton,Health and beauty,15.55,9.0,07/03/19,13:12:00,Cash,5.0,0.48,139.95000000000002,67.176,15.550000000000002,High Profit
315,WALM075,San Marcos,Electronic accessories,78.13,10.0,10/02/19,20:51:00,Cash,4.4,0.33,781.3,257.829,78.13,High Profit
316,WALM030,Richardson,Food and beverages,99.37,2.0,14/02/19,17:29:00,Cash,5.2,0.48,198.74,95.3952,99.37,High Profit
317,WALM012,Garland,Food and beverages,21.08,3.0,09/02/19,10:25:00,Cash,7.3,0.48,63.239999999999995,30.355199999999996,21.08,Low Profit
318,WALM091,Little Elm,Electronic accessories,74.79,5.0,10/01/19,11:34:00,Cash,4.9,0.33,373.95000000000005,123.40350000000002,74.79,High Profit
319,WALM048,Harlingen,Health and beauty,29.67,7.0,11/03/19,18:58:00,Credit card,8.1,0.48,207.69,99.6912,29.669999999999998,High Profit
320,WALM059,Pflugerville,Health and beauty,44.07,4.0,18/02/19,16:28:00,Ewallet,8.4,0.33,176.28,58.1724,44.07,High Profit
321,WALM065,Texas City,Food and beverages,22.93,9.0,26/02/19,20:26:00,Cash,5.5,0.33,206.37,68.10210000000001,22.93,High Profit
322,WALM016,Brownsville,Health and beauty,39.42,1.0,18/01/19,15:08:00,Cash,8.4,0.48,39.42,18.9216,39.42,Low Profit
323,WALM037,League City,Health and beauty,15.26,6.0,15/02/19,18:03:00,Ewallet,9.8,0.48,91.56,43.9488,15.26,High Profit
324,WALM010,Laredo,Fashion accessories,61.77,5.0,08/03/19,13:21:00,Cash,6.7,0.48,308.85,148.24800000000002,61.77,High Profit
325,WALM086,Rosenberg,Home and lifestyle,21.52,6.0,17/01/19,12:48:00,Credit card,9.4,0.33,129.12,42.6096,21.52,High Profit
326,WALM088,Cleburne,Sports and travel,97.74,4.0,12/03/19,19:53:00,Ewallet,6.4,0.33,390.96,129.0168,97.74,High Profit
327,WALM069,Rockwall,Food and beverages,99.78,5.0,09/03/19,19:09:00,Cash,5.4,0.33,498.9,164.637,99.78,High Profit
328,WALM057,Euless,Food and beverages,94.26,4.0,12/03/19,16:30:00,Cash,8.6,0.33,377.04,124.42320000000001,94.26,High Profit
329,WALM052,Mansfield,Health and beauty,51.13,4.0,25/01/19,10:11:00,Credit card,4.0,0.57,204.52,116.57639999999999,51.13,High Profit
330,WALM063,Georgetown,Electronic accessories,36.36,4.0,25/03/19,13:07:00,Cash,7.6,0.33,145.44,47.995200000000004,36.36,High Profit
331,WALM071,Lufkin,Home and lifestyle,22.02,9.0,07/02/19,18:48:00,Cash,6.8,0.33,198.18,65.3994,22.02,High Profit
332,WALM076,Huntsville,Food and beverages,32.9,3.0,17/02/19,17:27:00,Credit card,9.1,0.33,98.69999999999999,32.571,32.9,Low Profit
333,WALM070,Hurst,Fashion accessories,77.02,5.0,03/02/19,15:59:00,Cash,5.5,0.33,385.09999999999997,127.083,77.02,High Profit
334,WALM034,College Station,Food and beverages,23.48,2.0,14/03/19,11:21:00,Credit card,7.9,0.48,46.96,22.5408,23.48,Low Profit
335,WALM089,Southlake,Sports and travel,14.7,5.0,24/03/19,13:48:00,Ewallet,8.5,0.33,73.5,24.255000000000003,14.7,Low Profit
336,WALM032,Tyler,Electronic accessories,28.45,5.0,21/03/19,10:17:00,Credit card,9.1,0.48,142.25,68.28,28.45,High Profit
337,WALM024,Carrollton,Fashion accessories,76.4,9.0,19/03/19,15:49:00,Ewallet,7.5,0.48,687.6,330.048,76.4,High Profit
338,WALM100,Canyon,Sports and travel,57.95,6.0,24/02/19,13:02:00,Cash,5.2,0.18,347.70000000000005,62.586000000000006,57.95000000000001,High Profit
339,WALM016,Brownsville,Electronic accessories,47.65,3.0,28/03/19,12:58:00,Credit card,9.5,0.48,142.95,68.61599999999999,47.65,High Profit
340,WALM051,New Braunfels,Food and beverages,42.82,9.0,05/02/19,15:26:00,Credit card,8.9,0.48,385.38,184.98239999999998,42.82,High Profit
341,WALM014,Amarillo,Electronic accessories,48.09,3.0,10/02/19,18:23:00,Credit card,7.8,0.48,144.27,69.2496,48.09,High Profit
342,WALM030,Richardson,Health and beauty,55.97,7.0,05/03/19,19:06:00,Ewallet,8.9,0.48,391.78999999999996,188.05919999999998,55.96999999999999,High Profit
343,WALM037,League City,Health and beauty,76.9,7.0,15/02/19,20:21:00,Cash,7.7,0.48,538.3000000000001,258.384,76.9,High Profit
344,WALM045,Missouri City,Food and beverages,97.03,5.0,30/01/19,16:24:00,Credit card,9.3,0.48,485.15,232.87199999999999,97.03,High Profit
345,WALM007,Arlington,Sports and travel,44.65,3.0,14/02/19,15:04:00,Cash,6.2,0.48,133.95,64.29599999999999,44.65,High Profit
346,WALM057,Euless,Fashion accessories,77.93,9.0,27/02/19,16:10:00,Ewallet,7.6,0.33,701.3700000000001,231.45210000000006,77.93,High Profit
347,WALM096,Eagle Pass,Electronic accessories,71.95,1.0,04/02/19,12:14:00,Cash,7.3,0.18,71.95,12.951,71.95,Low Profit
348,WALM066,Grapevine,Home and lifestyle,89.25,8.0,20/01/19,10:13:00,Cash,4.7,0.33,714.0,235.62,89.25,High Profit
349,WALM095,Big Spring,Electronic accessories,26.02,7.0,28/03/19,17:38:00,Cash,5.1,0.33,182.14,60.1062,26.02,High Profit
350,WALM087,Waxahachie,Health and beauty,13.5,10.0,27/02/19,11:06:00,Credit card,4.8,0.33,135.0,44.550000000000004,13.5,High Profit
351,WALM017,McKinney,Fashion accessories,99.3,10.0,15/02/19,14:53:00,Credit card,6.6,0.48,993.0,476.64,99.3,High Profit
352,WALM029,Round Rock,Electronic accessories,51.69,7.0,26/01/19,18:22:00,Cash,5.5,0.48,361.83,173.67839999999998,51.69,High Profit
353,WALM098,Mineral Wells,Fashion accessories,54.73,7.0,14/03/19,19:02:00,Credit card,8.5,0.18,383.10999999999996,68.95979999999999,54.73,High Profit
354,WALM019,Pasadena,Home and lifestyle,27.0,9.0,02/03/19,14:16:00,Cash,4.8,0.48,243.0,116.64,27.0,High Profit
